"CountryName","Indicator","Date","value"
"Uganda","GDP per capita (current US$)","1961",63.0151973245158
"Ukraine","GDP per capita (current US$)","1961",
"Upper middle income","GDP per capita (current US$)","1961",167.928295920454
"Uruguay","GDP per capita (current US$)","1961",601.70090920709
"United States","GDP per capita (current US$)","1961",3066.56286916615
"Uzbekistan","GDP per capita (current US$)","1961",
"St. Vincent and the Grenadines","GDP per capita (current US$)","1961",170.430991116887
"Venezuela, RB","GDP per capita (current US$)","1961",1070.48682178644
"British Virgin Islands","GDP per capita (current US$)","1961",
"Virgin Islands (U.S.)","GDP per capita (current US$)","1961",753.66568914956
"Vietnam","GDP per capita (current US$)","1961",
"Vanuatu","GDP per capita (current US$)","1961",
"World","GDP per capita (current US$)","1961",462.449162274856
"Samoa","GDP per capita (current US$)","1961",
"Kosovo","GDP per capita (current US$)","1961",
"Yemen, Rep.","GDP per capita (current US$)","1961",
"South Africa","GDP per capita (current US$)","1961",433.759964599655
"Zambia","GDP per capita (current US$)","1961",221.546099043197
"Zimbabwe","GDP per capita (current US$)","1961",282.885995545625
"Aruba","GDP per capita (current US$)","1962",
"Afghanistan","GDP per capita (current US$)","1962",58.5059949855131
"Angola","GDP per capita (current US$)","1962",
"Albania","GDP per capita (current US$)","1962",
"Andorra","GDP per capita (current US$)","1962",
"Arab World","GDP per capita (current US$)","1962",
"United Arab Emirates","GDP per capita (current US$)","1962",
"Argentina","GDP per capita (current US$)","1962",1148.57995706663
"Armenia","GDP per capita (current US$)","1962",
"American Samoa","GDP per capita (current US$)","1962",
"Antigua and Barbuda","GDP per capita (current US$)","1962",
"Australia","GDP per capita (current US$)","1962",1851.00778167675
"Austria","GDP per capita (current US$)","1962",1087.8342434189
"Azerbaijan","GDP per capita (current US$)","1962",
"Burundi","GDP per capita (current US$)","1962",73.7603276547671
"Belgium","GDP per capita (current US$)","1962",1438.5232330684
"Benin","GDP per capita (current US$)","1962",94.4518553431204
"Burkina Faso","GDP per capita (current US$)","1962",76.5206268252379
"Bangladesh","GDP per capita (current US$)","1962",99.5758023900608
"Bulgaria","GDP per capita (current US$)","1962",
"Bahrain","GDP per capita (current US$)","1962",
"Bahamas, The","GDP per capita (current US$)","1962",1752.97029278086
"Bosnia and Herzegovina","GDP per capita (current US$)","1962",
"Belarus","GDP per capita (current US$)","1962",
"Belize","GDP per capita (current US$)","1962",327.110072611309
"Bermuda","GDP per capita (current US$)","1962",2020.38596503345
"Bolivia","GDP per capita (current US$)","1962",174.493431450859
"Brazil","GDP per capita (current US$)","1962",258.757668537358
"Barbados","GDP per capita (current US$)","1962",
"Brunei Darussalam","GDP per capita (current US$)","1962",
"Bhutan","GDP per capita (current US$)","1962",
"Botswana","GDP per capita (current US$)","1962",64.8070103575058
"Central African Republic","GDP per capita (current US$)","1962",79.9680526319992
"Canada","GDP per capita (current US$)","1962",2255.23004413036
"Central Europe and the Baltics","GDP per capita (current US$)","1962",
"Switzerland","GDP per capita (current US$)","1962",2131.39165159983
"Channel Islands","GDP per capita (current US$)","1962",
"Chile","GDP per capita (current US$)","1962",662.740025698276
"China","GDP per capita (current US$)","1962",70.9094116671007
"Cote d'Ivoire","GDP per capita (current US$)","1962",172.512719461558
"Cameroon","GDP per capita (current US$)","1962",125.027298453768
"Congo, Dem. Rep.","GDP per capita (current US$)","1962",235.632641873332
"Congo, Rep.","GDP per capita (current US$)","1962",155.975575245366
"Colombia","GDP per capita (current US$)","1962",283.917520301363
"Comoros","GDP per capita (current US$)","1962",
"Cabo Verde","GDP per capita (current US$)","1962",
"Costa Rica","GDP per capita (current US$)","1962",334.487303247704
"Caribbean small states","GDP per capita (current US$)","1962",502.595310203959
"Cuba","GDP per capita (current US$)","1962",
"Curacao","GDP per capita (current US$)","1962",
"Cayman Islands","GDP per capita (current US$)","1962",
"Cyprus","GDP per capita (current US$)","1962",
"Czech Republic","GDP per capita (current US$)","1962",
"Germany","GDP per capita (current US$)","1962",
"Djibouti","GDP per capita (current US$)","1962",
"Dominica","GDP per capita (current US$)","1962",
"Denmark","GDP per capita (current US$)","1962",1681.0299129876
"Dominican Republic","GDP per capita (current US$)","1962",234.034480682571
"Algeria","GDP per capita (current US$)","1962",171.20982410951
"East Asia & Pacific (excluding high income)","GDP per capita (current US$)","1962",71.1499080836004
"Early-demographic dividend","GDP per capita (current US$)","1962",155.622331256628
"East Asia & Pacific","GDP per capita (current US$)","1962",148.438274985245
"Europe & Central Asia (excluding high income)","GDP per capita (current US$)","1962",
"Europe & Central Asia","GDP per capita (current US$)","1962",736.866865879707
"Ecuador","GDP per capita (current US$)","1962",199.173011784592
"Egypt, Arab Rep.","GDP per capita (current US$)","1962",
"Euro area","GDP per capita (current US$)","1962",1108.85326141669
"Eritrea","GDP per capita (current US$)","1962",
"Spain","GDP per capita (current US$)","1962",520.206131380005
"Estonia","GDP per capita (current US$)","1962",
"Ethiopia","GDP per capita (current US$)","1962",
"European Union","GDP per capita (current US$)","1962",1024.57198949309
"Fragile and conflict affected situations","GDP per capita (current US$)","1962",
"Finland","GDP per capita (current US$)","1962",1411.70239818044
"Fiji","GDP per capita (current US$)","1962",291.540398309709
"France","GDP per capita (current US$)","1962",1585.91726742846
"Faroe Islands","GDP per capita (current US$)","1962",
"Micronesia, Fed. Sts.","GDP per capita (current US$)","1962",
"Gabon","GDP per capita (current US$)","1962",358.560975155028
"United Kingdom","GDP per capita (current US$)","1962",1513.65144854926
"Georgia","GDP per capita (current US$)","1962",
"Ghana","GDP per capita (current US$)","1962",195.120016077062
"Gibraltar","GDP per capita (current US$)","1962",
"Guinea","GDP per capita (current US$)","1962",
"Gambia, The","GDP per capita (current US$)","1962",
"Guinea-Bissau","GDP per capita (current US$)","1962",
"Equatorial Guinea","GDP per capita (current US$)","1962",35.3677268092714
"Greece","GDP per capita (current US$)","1962",630.61394129381
"Grenada","GDP per capita (current US$)","1962",
"Greenland","GDP per capita (current US$)","1962",
"Guatemala","GDP per capita (current US$)","1962",262.499543793421
"Guam","GDP per capita (current US$)","1962",
"Guyana","GDP per capita (current US$)","1962",324.611529308869
"High income","GDP per capita (current US$)","1962",1554.58436909469
"Hong Kong SAR, China","GDP per capita (current US$)","1962",487.821134050813
"Honduras","GDP per capita (current US$)","1962",181.25867143354
"Heavily indebted poor countries (HIPC)","GDP per capita (current US$)","1962",115.425420604411
"Croatia","GDP per capita (current US$)","1962",
"Haiti","GDP per capita (current US$)","1962",
"Hungary","GDP per capita (current US$)","1962",
"IBRD only","GDP per capita (current US$)","1962",151.13745683461
"IDA & IBRD total","GDP per capita (current US$)","1962",142.467861799566
"IDA total","GDP per capita (current US$)","1962",107.696658127923
"IDA blend","GDP per capita (current US$)","1962",104.458463843224
"Indonesia","GDP per capita (current US$)","1962",
"IDA only","GDP per capita (current US$)","1962",111.157459959284
"Isle of Man","GDP per capita (current US$)","1962",
"India","GDP per capita (current US$)","1962",91.6579105818302
"Not classified","GDP per capita (current US$)","1962",
"Ireland","GDP per capita (current US$)","1962",797.006288353959
"Iran, Islamic Rep.","GDP per capita (current US$)","1962",203.436337911735
"Iraq","GDP per capita (current US$)","1962",254.70143365454
"Iceland","GDP per capita (current US$)","1962",1562.23073045837
"Israel","GDP per capita (current US$)","1962",1094.63584823375
"Italy","GDP per capita (current US$)","1962",990.26015216342
"Jamaica","GDP per capita (current US$)","1962",462.587597444647
"Jordan","GDP per capita (current US$)","1962",
"Japan","GDP per capita (current US$)","1962",633.640315173776
"Kazakhstan","GDP per capita (current US$)","1962",
"Kenya","GDP per capita (current US$)","1962",100.604254991743
"Kyrgyz Republic","GDP per capita (current US$)","1962",
"Cambodia","GDP per capita (current US$)","1962",109.51274273191
"Kiribati","GDP per capita (current US$)","1962",
"St. Kitts and Nevis","GDP per capita (current US$)","1962",246.077034761384
"Korea, Rep.","GDP per capita (current US$)","1962",103.569460975375
"Kuwait","GDP per capita (current US$)","1962",
"Latin America & Caribbean (excluding high income)","GDP per capita (current US$)","1962",406.899063297652
"Lao PDR","GDP per capita (current US$)","1962",
"Lebanon","GDP per capita (current US$)","1962",
"Liberia","GDP per capita (current US$)","1962",163.947030891241
"Libya","GDP per capita (current US$)","1962",
"St. Lucia","GDP per capita (current US$)","1962",
"Latin America & Caribbean","GDP per capita (current US$)","1962",426.231991611747
"Least developed countries: UN classification","GDP per capita (current US$)","1962",
"Low income","GDP per capita (current US$)","1962",
"Liechtenstein","GDP per capita (current US$)","1962",
"Sri Lanka","GDP per capita (current US$)","1962",137.331837460579
"Lower middle income","GDP per capita (current US$)","1962",101.963973592559
"Low & middle income","GDP per capita (current US$)","1962",138.903139606835
"Lesotho","GDP per capita (current US$)","1962",47.4642115598459
"Late-demographic dividend","GDP per capita (current US$)","1962",148.382398872896
"Lithuania","GDP per capita (current US$)","1962",
"Luxembourg","GDP per capita (current US$)","1962",2311.79884893619
"Latvia","GDP per capita (current US$)","1962",
"Macao SAR, China","GDP per capita (current US$)","1962",
"St. Martin (French part)","GDP per capita (current US$)","1962",
"Morocco","GDP per capita (current US$)","1962",181.10056901547
"Monaco","GDP per capita (current US$)","1962",
"Moldova","GDP per capita (current US$)","1962",
"Madagascar","GDP per capita (current US$)","1962",138.115436667946
"Maldives","GDP per capita (current US$)","1962",
"Middle East & North Africa","GDP per capita (current US$)","1962",
"Mexico","GDP per capita (current US$)","1962",374.445498712287
"Marshall Islands","GDP per capita (current US$)","1962",
"Middle income","GDP per capita (current US$)","1962",142.138992053202
"Macedonia, FYR","GDP per capita (current US$)","1962",
"Mali","GDP per capita (current US$)","1962",
"Malta","GDP per capita (current US$)","1962",
"Myanmar","GDP per capita (current US$)","1962",
"Middle East & North Africa (excluding high income)","GDP per capita (current US$)","1962",
"Montenegro","GDP per capita (current US$)","1962",
"Mongolia","GDP per capita (current US$)","1962",
"Northern Mariana Islands","GDP per capita (current US$)","1962",
"Mozambique","GDP per capita (current US$)","1962",
"Mauritania","GDP per capita (current US$)","1962",122.252539224727
"Mauritius","GDP per capita (current US$)","1962",
"Malawi","GDP per capita (current US$)","1962",48.3875958016294
"Malaysia","GDP per capita (current US$)","1962",229.775762424934
"North America","GDP per capita (current US$)","1962",3153.88605003842
"Namibia","GDP per capita (current US$)","1962",
"New Caledonia","GDP per capita (current US$)","1962",
"Niger","GDP per capita (current US$)","1962",147.843707379898
"Nigeria","GDP per capita (current US$)","1962",104.191978543442
"Nicaragua","GDP per capita (current US$)","1962",140.621866607299
"Netherlands","GDP per capita (current US$)","1962",1240.67789437294
"Norway","GDP per capita (current US$)","1962",1667.2474297782
"Nepal","GDP per capita (current US$)","1962",55.3230920772637
"Nauru","GDP per capita (current US$)","1962",
"New Zealand","GDP per capita (current US$)","1962",2448.62863326468
"OECD members","GDP per capita (current US$)","1962",1497.23119650834
"Oman","GDP per capita (current US$)","1962",
"Other small states","GDP per capita (current US$)","1962",
"Pakistan","GDP per capita (current US$)","1962",89.8309061057386
"Panama","GDP per capita (current US$)","1962",542.362008709656
"Peru","GDP per capita (current US$)","1962",308.597728657578
"Philippines","GDP per capita (current US$)","1962",156.682137543067
"Palau","GDP per capita (current US$)","1962",
"Papua New Guinea","GDP per capita (current US$)","1962",128.209564449947
"Poland","GDP per capita (current US$)","1962",
"Pre-demographic dividend","GDP per capita (current US$)","1962",59.8211463175302
"Puerto Rico","GDP per capita (current US$)","1962",854.74480496849
"Korea, Dem. People’s Rep.","GDP per capita (current US$)","1962",
"Portugal","GDP per capita (current US$)","1962",407.852843612372
"Paraguay","GDP per capita (current US$)","1962",
"West Bank and Gaza","GDP per capita (current US$)","1962",
